id_registro,fecha,turno,linea_produccion,fase,unidades_producidas,unidades_defectuosas,tiempo_produccion_min,tiempo_parada_min,hubo_parada,motivo_parada,operario_id
34232,2023-01-16,tare,,corte ,370,10,528,0,NO,,OP020
59996,20241119,tarde,C,corte,326,4,473,73,Yes,,OP6
68428,2023-01-16,noche,A,expedicion,336,3,239,0,n,,OP009
67637,2024-05-16,tare,C,control_calidad,510,42,326,14,NO,,OP-015
39654,2024-07-19,mañana,C,Mecanizado,322,14,451,0,0,,OP073
83956,2023-08-12,tarde,,corte,436,3,350,0,no,,OP042
97486,2024-12-02,mañana,B,mecanizado,266,11,386,73,si,mantenimiento,Op046
97574,11-28-2024,mañana,A,mecanizado,261,13,389,0,0,,OP010
80968,23.03.2024,tarde,A,tratamiento_termico,329,8,383,0,NO,,OP030
87296,2023-12-24,  NOCHE,línea A,mecaniado,354,18,400,0,0,,OP061
17993,2024-09-10,noche,A,tratamiento_termico ,317,12,457,17,n,,OP0034
78495,2023-05-13,tarde,c,mecanizado,252,14,402,15,1,fallo_maquina ,OP011
80190,07/04/2024,tare,C,corte,501,509,6912,0,no,,OP063
72236,08-12-2024,mañana,A,tratamiento_termicoo,323,15,435,0,0,,
40886,2023-02-04,mañaña,B,corte,522,19,507,0,n,,OP002
20348,13-06-2023,maana,C,tratamiento_termico,436,13,308,0,no,,OP032
14551,2024-10-11,mañana,A,expediccion,340,19,430,1,S,falta_material, OP032
77740,2023-06-28,  noche,C,corte,336,14,436,0,No,,OP050
98805,2024-05-18,mañana,A,control calidad,390,400,402,0,No,,OP054
29326,2023-07-10,tarde,C,corte,337,13,478,0,n,error_operario,OP025
68856,03-09-2023,noche,B,tratamiento_termico,314,17,384,0,n,,OP032
31910,2024-06-03,mañana,B,control_calidad,502,37,324,0,NO,,OP0069
35260,2024-07-08,Mañana,C,tratamiento termico,,2,374,0,No,,OP064
65492,2023-06-27,noche,A,expediccion,281,289,420,0,No,mantenimiento,OP039
99538,2024-07-16,noch,B,corte,-27,1,417,0,no,,OP065
92211,09-29-2024,noche,B,mecanizado,255,10,417,38,1,falta_material,OP067
87994,2024-12-02,noches,A,tratamiento termico ,334,19,547,0,0,,OP037
18783,17-03-2024,NOCHE,b,mecanizado,299,14,421,0,No,,OP049
82923,07/08/2023,NOCHE,línea A,tratamiento_termico,394,8,384,31,Sí,error operario,OP003
52746,10-06-2024,noche,,control_calidad,328,20,367,0,no,,OP067
78116,05/03/2024,  noch,B,control_calidad,443,38,313,0,no,,OP078
11620,2023-08-09,mañaña,A,mecanizdo,371,9,386,0,0,,OP061
91665,2024-07-24,mañana,C,control_calidad,391,32,324,0,no,,OP007
64997,2024-01-24,tare,C,mecanizado,321,15,403,0,n,,OP076
29613,2023-05-02,manana,BC,corte,425,12,492,0,NO,,OP068
87061,2023-05-04,tarde,B,expedicion,455,13,200,0,no,,OP055
23133,2024-07-06,tarde,C,expedicion,494,14,290,0,n,,OP058
83752,28-07-2024,noche,B,cortte,301,20,384,0,no,, OP016
47498,2024-07-26,manana,B,expedicion,415,4,166,0,NO,,OP001 
55071,2024-11-19,noche,B,control_calidad,365,38,283,0,NO,,OP032
44620,17/02/2024,noche,C,control_calidad,404,36,259,0,0,fallo_maquina,OP019
73646,2024-06-12,mañana,B,tratamiento_termico,440,22,355,29,yes,fallo_maquina ,OP33
72003,2024-01-25,  noche,A,expedicion,335,11,275,0,no,,OP076
60911,2023-01-27,tarde,B,expedicion,,1,226,0,No,,op018
91034,17.11.2023,noche,C,tratamiento_termicoo,306,17,434,0,No,,OP074
62654,03-12-2023,  tare,A,expedicion,397,7,260,0,no,,OP23
29360,2023-08-07,mañana,B,expedición,420,15,427,0,n,,OP047
16460,2023-03-05,noche,B,mecanizado,285,14,430,0,0,,Op066
45203,2023-08-06,noche,A,control_calidad,301,25,314,0,no,,OP-011
12651,2024-12-29,tarde,AA,tratamiento_termico,318,14,427,1584,Yes,fallo maquina,OP034
49722,2024-03-03,mañana,B,control_calidad,486,42,302,0,0,,OP020
74437,2023-10-07,mañana,,tratamiento_termico,403,15,358,41,Yes,fallo_maquina,OP027
99764,2024-07-27,  mañana, A,expedicion,,0,213,0,No,,op021
39878,2024-12-27,tarde,,control_calidad,500,41,246,0,n,,OP057
68079,2023/09/06,tarde,A,tratamiento_termico,386,13,390,0,0,,op068
52056,2024-06-05,tarde,A,corte,409,11,522,0,0,,OP038
64627,20240406,tarde,B,control_calidad ,687,694,301,0,0,,OP046
21703,2023-02-02,mañana,C,Corte,320,12,481,19,1,mantenimiento,OP0052
37707,2023-06-21,noche,B,control_calidad,447,44,310,0,0,mantenimiento,OP024
63368,2024-09-17,  noche,B,tratamiento_termico,254,10,379,0,n,,OP062
77698,07-07-2023,tarde,C,expedicion,411,7,218,1,No,,OP050
17367,2023/06/12,manana,línea A,control_calidad,594,38,282,0,0,,OP019
30836,2023-08-06,tarde,C,tratamiento_termico,353,,284,0,n,,OP0063
76426,2023/05/06,mañana,C,tratamiento_termico,411,19,446,0,no,,OP045
78719,2023-12-05,tarde,B,corte,376,16,437,0,NO,,OP036
13794,2023-01-22,tare,C,mecaniado,341,16,398,0,n,,OP006
36309,2023-08-06,noche,B,Corte,,6,489,0,NO,,OP079
42701,2023-08-04,tarde,B,cortte,331,18,299,0,NO,,OP-023
26880,2023-02-24,tarde ,C,Corte,422,12,529,0,no,,OP065
36097,23.11.2023,noches,,corte,344,8,462,1,si,Error_operario,OP-054
70846,2024-03-04,noche,A,corte,383,8,553,0,n,,OP013
93284,2023-11-15,noche,C,mecanizado,268,18,479,13,1,fallo_maquina ,OP074
99282,14.06.2023,noche,A,corte,325,10,568,1,1,faltamaterial,OP013
39567,2023-08-16,mañana,B,cortte,264,10,382,33,Yes,fallo_maquina,OP0030
68471,20241130,mañana,C,expedicion,428,7,170,30,No,,OP008
72204,2023-07-24,noche,A,expedicion,389,9,262,0,No,,OP034
55843,03-07-2024,mañana,B,tratamiento_termico,347,18,343,0,NO,fallo_maquina,Op075
43903,2023-02-11,tarde,A,control_calidad,456,35,289,0,NO,, OP072
21847,2023/04/17,noche,B,mecanizado,267,10,406,0,0,,OP015
60667,17/04/2023,noche,C,tratamiento_termico,434,,409,0,no,,OP034
85007,2024-03-05,tarde,A,mecanizado,282,10,430,0,No,,OP070
38091,2024-01-07,noche,B,expedición,241,19,438,5,S,error_operario,Op014
94853,2023-02-03,tarde,B,control_calidadd ,230,13,389,4,Sí,falta_material,OP037
37096,14-04-2024,tarde,,tratamiento_termico,263,14,337,19,0,,OP058
63674,2024-06-22,  mañana,C,mecanizado,276,17,463,1,si,faltamaterial,OP072
99417,03-06-2024,  tarde,C,mecanizado,301,13,446,0,NO,,OP0006
83873,20230504,  noche,A,corte,-13,7,516,0,n,,op021
88792,2024-04-10,noche,B,mecanizado,227,17,571,12,S,mantenimiento,Op045
39329,20230103,Mañana,A,mecanizado,229,13,562,0,No,,OP043
50037,04/02/2024,noche,línea A,tratamiento_termico,328,10,356,0,No,,OP068
94245,2024-10-27,tarde,C,expedicion,354,10,250,28,Yes,falta_material,OP027
59345,2024/08/22,mañana,,control_calidadd,235,9,413,0,No,,OP0077
70161,20231203,  noche,A,expedicion ,408,13,330,0,0,,OP035
71171,2024-03-06,noche,,expedicion,473,9,236,0,no,,OP003
78241,2023-10-20,maana,B,mecanizado,221,11,424,0,NO,,OP004
62055,2023-01-14,tarde,C,mecanizado,383,26,406,17,yes,mantenimiento,OP18
10963,2024-10-28,mañana,B,Corte,399,12,445,0,No,,OP063
96816,2024-12-03,tarde,C,corte,430,21,442,72,S,falta_material,OP011
59051,25/11/2024,mañana,C,tratamiento_termico,365,16,349,0,0,, OP065
87826,2023-12-22,noche,B,control calidad,382,24,325,0,0,,OP052
49121,2023-02-22,tarde,C,mecanizado,196,10,401,38,yes,falta material,OP037
73142,2024-01-16,noche,A,control_calidad,0,9,387,0,no,,OP016
46239,2024-09-23,  noche,A,corte,351,7,474,2,si,error_operario,OP012
46291,2024-03-28,tarde,A,tratamiento_termico,222,9,389,0,0,,OP034
95389,2024-09-10,noche,B,expedicion,373,5,237,43,si,error_operario,OP059
29651,2024-07-06,mañana,B,mecanizado,382,17,450,0,no,falta_material,OP025
41496,2024-12-14,tarde ,C,control calidad,318,17,319,0,n,,Op073
88647,05-02-2023,tarde,b,Expedicion,330,3,248,0,No,,OP042
51888,2024-06-12,noche,B,control_calidad,354,21,362,17,1,mantenimiento,OP037
13336,2024-12-18,mañana,C,Corte,285,7,563,0,n,,OP036
48745,20/01/2024,tarde,A,mecanizado,329,24,364,8,SI,mantenimiento,OP035
64862,2023-04-08,noche,B,Mecanizado,0,10,565,26,S,fallo maquina,OP032
14629,02-06-2023,Tarde,AA,control_calidad,554,38,280,0,no,,OP078
84978,2023/02/22,tarde,C,tratamiento_termico,301,8,335,0,0,,OP072
54979,2024-06-26,  tare,A,Expedicion,389,9,258,0,No,fallo_maquina,OP052
39145,15-09-2023,Tarde,B,Corte,317,9,376,0,0,,OP005
93665,2024-05-23,Mañana,A,corte,352,365,464,27,si,,Op061
98063,2023-12-15,noche,A,Expedicion,311,6,294,0,no,,OP021
49347,2023-10-04,mañana,B,mecanizado,274,7,389,102,SI,mantenimiento,OP002
96194,2023-06-25,noche,C,corte,306,7,483,0,No,,OP078
33741,2024-02-25,tarde,,control_calidad,525,42,267,0,0,,OP047
71706,2023-01-01,mañana,B,mecanizado,238,14,481,0,NO,,OP021
43902,2024-03-15,mañana,C,expedicion,340,8,250,0,No,,OP065
83273,10/07/2023, mañana,C,mecaniado,355,17,351,9,Yes,fallo_maquina,OP063
33995,2023-02-13,maana,B,mecanizado,344,31,433,0,NO,,OP004
53992,2023-08-21,maana,B,mecanizado,233,9,504,0,n,,OP0026
39131,2023-08-28,noche,C,Mecanizado,249,11,368,0,no,,OP075
50250,2023-12-20,noche,,control_calidad,410,25,358,0,no,,OP009
53426,2024-02-08,tarde,C,mecanizado,320,17,470,0,n,error_operario,OP074
86751,2024-11-07,mañana,A,tratamiento_termico,403,10,336,0,no,,OP8
25437,2023-03-15,noche,B,control calidad,,10,497,0,no,,OP039
93151,2023-10-23,Tarde,C,control_calidad,494,41,209,30,S,fallo_maquina,OP-039
91350,2024-12-29,mañana,A,control_calidad,350,23,275,0,NO,,OP010
35499,02-16-2024,tarde,B,control_calidad ,486,37,195,0,n,,OP005
99220,2023-02-10,noche,A,tratamiento_termico ,332,345,306,2,SI,error_operario,OP040
49106,2023-03-13,maana,,control_calidad ,548,45,260,0,NO,,OP004
29762,2023-10-24,tarde,A,corte,438,12,484,9,Yes,mantenimiento,OP047
36253,2024-03-01,noches,,corte,374,14,538,0,NO,,OP016
84632,2023-06-09,mañana,A,tratamiento_termico,363,18,321,10,1,falta_material,OP079
69974,2024-03-07,manana,C,cortte,389,13,367,0,n,,OP024
33639,10-25-2024,  noche,B,control calidad,301,15,317,0,0,, OP030
73908,2024-08-19,noche,A,control_calidadd,259,14,509,20,no,,OP065
33176,2024-12-25,noche,C,expedición,352,19,557,0,no,,OP033
17603,12-25-2024,Mañana,B,control_calidad,473,38,292,0,n,,OP071
40886,2023-06-25,  noche,B,tratamiento_termico ,352,16,396,0,0,,OP059
32099,2023-05-18,mañana,A,corte,363,10,547,0,no,,OP023
30766,2023-03-27,NOCHE,A,mecanizado,207,6,438,0,n,,OP0008
21539,2023-04-24,manana,A,expedicion,,9,240,0,n,,OP053
66847,2023-08-12,tare,B,control_calidad,446,25,329,43,Yes,mantenimiento,OP005
62873,2023-08-12,noche,A,expedicion,481,9,233,0,NO,,
72573,05-10-2023,mañana,B,mecanizado,263,10,526,0,n,,OP065
14944,2023-08-04,noche,A,corte,505,18,584,0,no,,OP043
58903,2023-10-13,tarde,A,corte,451,9,550,0,No,,OP007
52233,2023/07/22,tarde,C,tratamiento_termico,350,19,438,75,Yes,fallo_maquina ,OP034
79603,20-05-2023,mañana,B,corte,393,12,458,4,Sí,mantenimienot,OP065
98702,2024-02-19,noche,C,control_calidad,443,27,282,1,S,error_operario,OP051
17603,2024-08-27,noche,B,control_calidad,551,35,345,0,n,,OP044
55134,2024-01-26,mañana,B,tratamiento termico,308,12,401,54,Yes,error_operario,
23462,22-08-2024,Tarde,C,control calidad,0,3,414,0,n,,OP039
87158,2024-03-27,NOCHE,C,corte,289,9,560,0,0,,OP028
18557,2024-08-09,tarde,,control_calidad,478,41,323,0,n,,OP041
49085,12-03-2024,mañana,,corte,-28,5,545,0,0,,OP017
69759,13/08/2024,tarde,C,expedición,315,12,350,69,Sí,fallo_maquina,OP-068
88167,2024-02-04,mañana,B,expedicion,353,7,223,0,NO,,OP072
66841,2023-07-26,mañana,C,CORTE,468,21,431,0,0,falta_material,OP008
27536,2023-09-02,tarde ,b,expedicion,524,11,234,0,no,,OP064
74248,2024-12-26,tarde,B,mecanizado,0,3,376,0,no,,OP057
34697,2023-02-05, mañana,,control_calidad,663,50,306,0,No,,OP024 
62873,2023-04-06, mañana,B,corte,380,10,486,0,No,,OP031
87994,2024-12-13,tarde,B,control_calidad,458,33,305,6,yes,falta_material,op004
27197,27.02.2024,mañana, A,expedición,264,10,379,0,0,,OP043
12872,2023-05-05,mañana,línea A,corte,409,9,593,0,NO,,op056
32149,2024-01-06,tarde,B,tratamiento_termico,-50,4,286,0,0,,OP080
95267,2023-06-23,mañana,BC,tratamiento_termico,393,18,395,0,No,,OP002
59177,2024-12-08,Mañana,a,mecanizado,287,16,523,0,0,,OP046
43526,2023-09-30,mañana,,control_calidad,508,47,285,0,No,,OP 079
91675,16-12-2024,tarde,C,expedicion,359,8,215,0,NO,,OP022
16286,2024-07-17,tarde,C,control_calidad,556,44,314,0,No,,OP011
95664,21.01.2023,mañana,,corte,459,14,489,18,SI,error_operario,OP080
16322,2024-05-06,  NOCHE,C,mecanizado,313,23,488,0,No,,OP071
64627,2024-03-29,noche,B,mecanizado,256,14,502,29,Yes,mantenimiento,OP-004
26199,2023-09-02,tarde,B,corte,410,15,464,0,No,,OP073
72180,2024-04-06,NOCHE,C,expedicion,317,9,229,0,n,,OP032
36934,2023-11-27,Tarde,C,Expedicion,488,15,196,11,SI,error_operario,OP058
92616,2024-11-15,noche,B,mecanizado,320,14,7542,0,No,,OP006
70161,2024-01-15,mañana,B,expedicion,499,9,276,0,No,,OP 039
96832,2023-04-30,tarde,,mecanizado,369,19,436,0,no,,OP003
91631,20240916,mañana,A,tratamiento_termico,281,11,331,0,n,,OP022
27978,2023-05-02,mañana,A,expedicion,467,10,238,0,no,,OP048
23751,2024-03-21,mañana,B,mecanizado,,0,6480,0,NO,,OP-011
90962,2023-09-04,tarde,A,corte,442,13,472,0,0,,OP061
24943,2024-09-28,manana,A,tratamiento_termico,289,3,363,27,No,,OP074
75239,2024-08-06,mañaña,C,corte,442,10,493,13,n,,OP078
36181,2024-09-14,mañana,C,corte,364,12,493,0,no,,op045
78569,2024-07-13,noche,C,control calidad,-20,9,401,0,NO,,OP042
56913,2023-08-04,tarde,B,expedición,331,17,310,0,no,,OP027
48712,20241021,noche,B,corte,367,9,481,27,Yes,error operario,op068
81845,2023-05-28,mañana,,expedicion ,482,6,214,0,NO,,OP078
37222,2023-08-08,mañana,A,expedicion,346,9,226,0,NO,,OP033
73001,23.01.2023,noche,B,corte,368,15,506,0,n,,OP001
10358,2024-11-03,noche,A,expedicion,408,427,224,0,NO,,OP074
65492,2023-10-03,maana,,expedicion,553,12,217,9,Sí,fallo_maquina,OP076
85255,2023/11/12,Mañana,C,control_calidad,438,31,247,0,no,,
29548,2024-10-14,mañana,C,corte,512,13,482,0,NO,,op060
77070,2023-07-16,tarde,A,control_calidad,412,31,255,0,NO,,OP0041
23276,2024-10-18,noche,A,tratamiento_termico,298,12,397,18,SI,fallo_maquina,OP011
94454,2023-05-06,Tarde,B,expedicion,305,10,235,0,NO,,OP046
48800,2023-09-10,mañana,B,expedicion,454,9,229,0,No,,OP021
16564,2023-06-26,mañana,A,mecanizado,,10,347,0,no,,OP038
32898,2023-08-21,mañana,BC,mecaniado,-8,1,441,0,NO,,OP037
48085,2023-01-29,Tarde,C,mecanizado,277,11,388,0,n,,OP060
98705,2024-06-14,Mañana,C,tratamiento_termico,388,13,,0,n,,OP049
25191,01-08-2024,mañana,A,tratamiento_termico,272,11,343,0,No,,OP019 
16014,2023-05-26,noche,C,mecanizado,260,12,510,0,NO,,OP010
12651,2024-04-27,tarde,B ,corte,321,11,377,0,0,,OP015
32349,2024-08-19,noches,C,expedicion,447,14,259,0,No,,OP066
67372,2023-07-31,tarde,C,corte,442,,369,0,no,,OP064
45167,20240514,noche,A,mecanizado,240,9,388,94,sí,error_operario,OP059
22183,22.06.2023,tarde,B,tratamiento_termicoo,341,18,341,0,NO,,OP031
54921,20240612,  noch,B,tratamiento_termico,301,16,425,0,NO,,OP059
62530,2023-03-04,tarde,B,tratamiento_termico,259,6,444,18,Sí,Mantenimiento,OP020
69839,2023/07/07,tarde,C,corte,425,16,547,0,NO,,OP061
60556,27-10-2024,mañana,C,control_calidad,422,31,299,0,No,,OP001
72684,2024-01-21,noche,C,tratamiento_termico,340,12,427,0,No,,OP008
95045,2023-12-17,noche,A,corte,201,5,518,0,no,,OP0043
31860,02-11-2024,tarde,C,corte,369,8,458,0,n,mantenimiento,OP053
17686,2024-12-14,noches,C,expedicion,350,6,229,0,n,,OP035
30892,20240522,tarde,C,control_calidad,506,43,335,0,0,,OP073
87430,2024-02-12,tarde,,control_calidad,661,62,232,0,0,,OP027
84572,2023-08-01,tarde,,mecanizado,227,10,373,0,no,,OP024
33758,2024-02-24,  mañana,,control_calidad,500,48,256,0,No,,OP076
57002,2024-11-17,noche,C,tratamiento_termico,350,16,394,0,n,,OP047
99714,2023-09-29,tarde,c,control_calidad,372,36,297,0,n,,op031
27125,2023-11-30,NOCHE,C,tratamiento_termico,233,7,414,0,NO,, OP023
73979,2024/05/18,mañana,C,control_calidad,465,38,346,0,No,,OP078
63907,03-29-2024,noches,,control_calidad ,475,40,285,0,NO,,OP-067
18301,2023-08-10,  noche,C,mecanizado,322,18,402,8,SI,error_operario,OP049
51187,2024-01-14,  mañana,A,mecanizado,329,21,397,0,no,,OP080
98705,2023-03-31,noche,B,mecanizado,231,15,489,0,n,,OP080
85582,2024-03-02,mañana,C,mecanizado,322,14,490,0,No,error_operario,OP0023
39358,2024-09-18,noche,B ,expedición,271,13,421,0,0,,OP034
97797,05-31-2023,Tarde,c,expedicion,328,6,271,0,n,,OP14
78039,2024-02-06,noche,A,control_calidad,513,48,276,0,no,,OP023
91033,2023-04-19,noche,C,tratamiento_termico,360,20,432,0,n,,OP062
96732,18.05.2023,mañana,C,corte,409,7,443,0,no,,OP056
73167,2023-03-06,noches,B ,tratamiento_termico,300,13,442,53,S,error_operario,OP052
98643,2023-11-10,noche,B,tratamiento_termico,280,8,431,18,yes,mantenimiento,OP054
29484,2023-10-06,tarde,A,mecanizado,281,12,424,0,0,,OP066
83183,2023-08-27,  mañana,B,mecanizado,296,20,397,0,no,,OP022
90335,2023-11-27,mañana,B,tratamiento_termico,286,16,362,42,si,fallo_maquina,OP045
94331,2023-08-05,noche,A,corte,386,9,592,5,SI,fallo maquina,
76265,2024-12-05,noche,,corte,286,8,572,0,0,,OP011
74990,2023-07-20,tarde,C,corte ,440,13,518,39,Sí,error_operario,OP011
19812,2023-08-20,mañana,C,mecaniado,373,15,447,0,no,,Op048
52026,2024-09-01,mañana,B,control_calidad,430,34,259,3,sí,fallo_maquina,OP079
46458,2024-03-30,noche,C,expedicion,432,5,260,12,si,falta_material,OP045
39190,2023-01-02,mañana,B,expedicion,408,12,248,0,n,,OP044
59628,2024-08-18,tarde,C,expedicion,318,8,268,2,Yes,fallo_maquina,OP025
40801,2024-05-12,tarde,B,tratamiento_termico,346,17,361,0,n,,
68220,2023-10-04,noche,B,expedicion,500,8,239,0,n,,OP044
68733,2024-01-14,NOCHE,C,expedicion,445,9,286,0,no,,OP020
75333,17/08/2024,noche,A,expedicion,335,10,333,0,NO,,OP005
25559,2023-05-27,tarde,A,tratamiento_termico,414,20,359,0,no,,OP060
95638,20240408,noches,C,corte,267,268,498,0,no,,OP063
34697,2024-02-22,noche,A,corte,313,9,567,41,SI,fallo_maquina,OP080
83024,04-06-2023,noche,línea A,expedicion,457,7,220,0,n,,OP004
21913,2023-10-27,noche,A,mecaniado ,304,10,427,0,0,,OP054
91142,2024-07-28,mañana,B,corte,441,12,454,0,NO,,OP075
76628,2023-10-25,maana,C,mecaniado,327,11,486,0,no,,OP059
95799,2024-10-02,Mañana,B,control_calidad,489,49,294,24,S,mantenimiento,OP011
54676,2023-03-04,mañana,,control_calidad,375,26,262,0,No,,OP046
17113,2023-11-14,  mañana,,mecanizado,425,23,367,13,S,error operario,OP021
69566,2023-09-26,Mañana,A,tratamiento_termico,240,9,,25,sí,falta_material,OP062
91232,2023-08-30,  noche,A,control_calidad,298,27,270,0,NO,,OP038
96136,2024-02-03,noche,A,expedicion,434,7,280,30,no,,OP047
69314,2024-05-18,mañana,A,expedicion,543,10,291,0,No,,OP059
96364,2024-10-04,noche,A,mecanizado,179,6,453,10,1,mantenimienot,
54742,2024-04-03,tarde,b,mecanizado,314,17,385,0,No,fallo_maquina,OP021
93055,2024-09-29,mañana,línea A,mecanizado,292,15,475,0,NO,,OP48
48270,2024-09-04,Tarde,a,expedicion,451,13,252,0,No,,OP026
59006,2023-06-29,  tarde,,tratamiento_termico,458,22,297,0,0,,OP064
16000,2024-01-10,  manana,C,expedicion,364,7,252,13,sí,falta_material,OP053
74542,2024-01-22,noches,A,control calidad,0,4,522,0,no,,OP029
63636,2023-02-02,mañana,B,mecanizado,,9,507,14,si,fallo_maquina ,OP072
90065,2024-12-17,Mañana,B ,corte,345,7,526,0,n,,OP013
25826,2024-07-27,noche,,mecanizado,184,10,476,0,0,,OP009
61497,2024-10-22,noche,A,control_calidad,446,41,297,2,sí,falta_material,OP074
34979,2024-09-13,mañana,A,expedicion,499,11,219,0,NO,,OP078
24125,2024-10-26,manana,C,control_calidad,493,43,311,0,NO,,OP022
16094,2023-10-29,noch,C,tratamiento termico,373,19,395,0,No,falta_material,OP040
98098,29-07-2023,tarde,A,tratamiento_termicoo,315,18,382,0,n,,OP076
69048,07-08-2024,noch,C,tratamiento_termico,282,17,423,0,no,, OP017
87242,2024-02-02,noche,,corte,328,8,562,19,sí,mantenimiento,OP018
27647,2024-08-23,tarde,B,tratamiento_termicoo,380,18,358,15,Yes,fallo_maquina,OP027
10568,2024-08-29,mañana,C,expedicion,435,453,210,0,no,,OP061
16366,04-07-2023,tarde,B,control_calidad,388,27,251,0,0,,OP066
66729,2023-03-12,mañana,A,cortte,279,17,386,0,No,,OP063
73298,2023-09-19,tarde,A,cortte,346,15,467,30,SI,falta_material,OP013
33226,2023-08-17,mañaña,B,mecanizado,256,15,380,1,Yes,fallo_maquina,OP043
32760,2023/12/22,tarde,A,tratamiento_termico,326,19,334,0,n,,OP052
26827,24-02-2023,noche,A,mecanizdo,-50,10,457,0,NO,,op020
96182,2023-12-07,mañana,B,expedicion,431,7,267,0,0,,OP073
52184,2024-08-30,tarde,C,expedicion,414,7,204,0,no,,Op040
60418,2023/09/21,tarde, A,tratamiento_termico,287,12,403,0,NO,,OP041
89822,2024-06-30,tarde,B,control calidad,384,18,393,0,n,,OP010
42537,2024-09-15,tarde,C,mecanizado,245,8,460,0,n,,op033
54939,2023-01-02,noche,B,mecanizado,249,9,442,0,n,falta_material,OP009
69355,2024-11-21, mañana,C,control_calidadd,377,10,368,0,No,,OP0013
28111,2024-04-16,noche,,expediccion,204,10,492,0,0,,op048
77147,2024-12-23,noche,,expedicion,277,4,283,0,No,,OP072
81802,2023-07-14,noche,B,tratamiento_termico,324,10,414,0,0,,OP035
82559,2023-07-09,tarde,C,Corte ,441,12,363,0,n,,OP029
36330,2024-11-11,mañana,B,expedicion,466,9,211,0,No,, OP070
48086,20231107,noche,c,mecanizado,246,15,383,40,sí,mantenimiento,OP046
98129,02-08-2024,  noche,B,corte,345,12,470,0,NO,,OP060
95208,10-04-2023,tarde,A,Corte,432,9,550,0,NO,,OP-061
33306,2024-10-16,mañaña,C,tratamiento_termico,402,9,411,15,SI,mantenimiento,OP069
93476,2023-05-18,mañana,C,corte,473,11,410,22,SI,mantenimiento,OP047
25126,2023-06-28,mañana,c,tratamiento_termico,405,13,348,0,NO,,OP010
83699,2023-02-24,tarde,C,mecanizdo,352,21,410,0,NO,,OP050
84794,2024-02-04,tarde,C,tratamiento_termico,285,12,421,35,SI,error_operario,op034
64719,2024-01-20,  tarde,C,Corte,354,6,462,0,0,,OP009
79979,2023-08-29,tare,A,CORTE,435,15,626,0,No,,OP003
65363,2023-03-04,tarde,a,expedicion,267,5,249,0,0,,OP055
78515,2024-09-19,noche,C,mecanizado,289,18,365,0,no,,OP028
59921,2023-09-19,tarde,,control_calidad,474,35,298,0,No,,OP066
97851,2024-03-25,noche,A,expedicion,415,9,278,0,n,,OP073
44993,2023-04-19,Mañana,C,Mecanizado,289,18,423,69,1,fallo_maquina,OP024
31094,2024-10-08,tarde,BC,CORTE ,452,11,421,0,NO,,OP055
99573,2023-08-16,noche,C,expedicion,352,6,231,7,Sí,Error_operario,OP004
18130,2024-08-28,tarde,C,mecanizado,221,5,411,0,No,,OP063
48684,14.02.2024,noche,línea A,corte ,260,6,627,50,Yes,error_operario,OP049
80932,06-23-2024,noches,B,corte,371,11,554,3,si,fallo_maquina,OP079
83183,20230320,noch,B ,tratamiento_termico,298,11,388,0,n,,OP009
