id_registro;fecha;turno;linea_produccion;fase;unidades_producidas;unidades_defectuosas;tiempo_produccion_min;tiempo_parada_min;hubo_parada;motivo_parada;operario_id;registro_con_errores
25806;21/02/2024;mañana;A;tratamiento_termico;377;14;307;0;FALSO;;OP040;FALSO
72613;21/09/2023;tarde;A;corte;448;16;487;0;FALSO;fallo_maquina;OP023;FALSO
60209;26/02/2024;tarde;A;expedicion;568;12;228;0;FALSO;;OP067;FALSO
23425;23/01/2024;noche;C;tratamiento_termico;276;11;358;8;VERDADERO;falta_material;OP047;FALSO
58177;18/01/2024;tarde;B;mecanizado;288;21;451;0;FALSO;;OP041;FALSO
27973;17/03/2024;noche;C;tratamiento_termico;395;16;422;0;FALSO;;OP075;FALSO
27451;10/03/2023;mañana;A;tratamiento_termico;333;9;319;0;FALSO;;OP021;FALSO
98753;11/10/2023;tarde;C;tratamiento_termico;302;18;501;7;VERDADERO;mantenimiento;OP066;FALSO
79534;21/04/2023;noche;C;tratamiento_termico;;;340;0;FALSO;;OP039;FALSO
89995;03/05/2023;noche;B;expedicion;393;7;276;7;VERDADERO;mantenimiento;OP070;FALSO
67684;26/01/2023;mañana;C;corte;325;10;535;0;FALSO;;OP076;FALSO
37925;12/03/2023;noche;B;mecanizado;273;11;403;0;FALSO;;OP034;FALSO
29840;22/12/2023;mañana;A;tratamiento_termico;398;18;391;0;FALSO;;OP050;FALSO
38474;28/05/2024;tarde;A;tratamiento_termico;;6;325;0;FALSO;;OP017;FALSO
23168;05/10/2023;noche;B;mecanizado;340;14;476;0;FALSO;;OP051;FALSO
26142;24/07/2023;tarde;A;tratamiento_termico;308;11;318;8;VERDADERO;mantenimiento;OP076;FALSO
60335;20/07/2023;noche;B;tratamiento_termico;293;13;452;0;FALSO;;OP030;FALSO
28327;07/01/2024;mañana;B;expedicion;484;5;276;0;FALSO;;OP037;FALSO
94491;02/09/2023;noche;C;control_calidad;329;25;367;0;FALSO;;OP062;FALSO
82534;23/03/2023;mañana;C;tratamiento_termico;384;14;384;0;FALSO;;;FALSO
89638;17/10/2023;tarde;A;corte;343;20;428;0;FALSO;;OP033;FALSO
13515;05/11/2024;noche;C;tratamiento_termico;400;21;358;0;FALSO;;OP051;FALSO
96298;01/11/2023;mañana;C;tratamiento_termico;375;12;383;0;FALSO;;OP077;FALSO
36928;19/12/2024;mañana;A;mecanizado;318;14;437;0;FALSO;;OP054;FALSO
76784;26/02/2024;tarde;C;corte;407;13;412;0;FALSO;;;FALSO
61347;22/08/2024;mañana;C;control_calidad;554;39;304;0;FALSO;;OP064;FALSO
17152;20/08/2024;tarde;C;tratamiento_termico;345;12;247;0;FALSO;;OP003;FALSO
41370;10/04/2023;mañana;B;expedicion;452;11;297;0;FALSO;;OP075;FALSO
93634;09/12/2024;tarde;C;expedicion;379;11;253;0;FALSO;;OP060;FALSO
93634;09/12/2024;tarde;C;expedicion;379;11;253;0;FALSO;;OP060;FALSO
79243;20/09/2023;mañana;B;control_calidad;418;30;312;0;FALSO;;OP043;FALSO
11581;10/01/2023;noche;C;corte;379;14;488;0;FALSO;error_operario;;FALSO
84498;08/09/2023;mañana;B;control_calidad;434;34;303;0;FALSO;;OP049;FALSO
81612;06/04/2023;noche;C;expedicion;351;8;273;0;FALSO;;OP010;FALSO
71736;14/09/2024;tarde;A;expedicion;529;8;223;0;FALSO;;OP005;FALSO
19567;15/02/2024;mañana;B;mecanizado;242;14;453;93;VERDADERO;error_operario;OP0008;FALSO
62163;08/05/2024;mañana;A;mecanizado;302;14;452;0;FALSO;;OP047;FALSO
62163;08/05/2024;mañana;A;mecanizado;302;14;452;0;FALSO;;OP047;FALSO
92388;06/01/2024;noche;B;control_calidad;498;29;343;7;VERDADERO;fallo_maquina;OP0046;FALSO
64451;19/01/2024;mañana;C;tratamiento_termico;344;14;269;0;FALSO;;OP047;FALSO
62727;16/04/2023;mañana;;expedicion;499;10;221;0;FALSO;;OP045;FALSO
80328;13/01/2023;mañana;C;control_calidad;445;32;288;0;FALSO;;OP0069;FALSO
80328;13/01/2023;mañana;C;control_calidad;445;32;288;0;FALSO;;OP0069;FALSO
30012;11/10/2024;tarde;A;control_calidad;433;29;281;0;FALSO;;OP020;FALSO
50620;18/03/2023;mañana;A;control_calidad;496;43;295;0;FALSO;mantenimiento;OP033;FALSO
36633;18/10/2024;mañana;B;expedicion;443;7;250;0;FALSO;;OP041;FALSO
30365;11/05/2024;mañana;B;control_calidad;480;45;242;0;FALSO;;;FALSO
61213;18/09/2024;tarde;C;control_calidad;607;50;284;0;FALSO;;OP062;FALSO
95175;03/06/2024;tarde;A;control_calidad;384;13;361;0;FALSO;;OP069;FALSO
18665;16/10/2024;mañana;A;tratamiento_termico;331;17;377;0;FALSO;;OP009;FALSO
18665;16/10/2024;mañana;A;tratamiento_termico;331;17;377;0;FALSO;;OP009;FALSO
67342;09/05/2023;noche;A;mecanizado;305;13;413;0;FALSO;;;FALSO
41278;22/08/2024;mañana;A;corte;398;7;403;0;FALSO;;OP071;FALSO
89800;01/06/2023;mañana;B;tratamiento_termico;395;10;308;0;FALSO;;OP027;FALSO
97304;28/03/2024;noche;A;expedicion;384;6;311;31;VERDADERO;fallo_maquina;;FALSO
33022;03/05/2024;noche;C;corte;297;11;436;0;FALSO;;OP054;FALSO
27984;02/02/2024;tarde;A;expedicion;395;3;242;0;FALSO;;OP074;FALSO
31473;03/01/2023;noche;C;expedicion;370;12;236;0;FALSO;;OP067;FALSO
43980;13/01/2023;mañana;C;expedicion;395;11;231;0;FALSO;;OP020;FALSO
45227;28/04/2023;noche;B;corte;206;7;689;0;FALSO;falta_material;OP043;FALSO
25473;14/05/2023;mañana;C;corte;406;12;515;0;FALSO;;OP065;FALSO
13847;18/02/2024;mañana;;expedicion;508;7;267;0;FALSO;;OP038;FALSO
66272;19/09/2024;noche;C;expedicion;;0;272;0;FALSO;;OP071;FALSO
18371;10/07/2024;noche;A;corte;286;8;475;0;FALSO;;OP058;FALSO
85582;29/04/2023;noche;;corte;336;;421;0;FALSO;;OP013;FALSO
75031;07/06/2023;mañana;B;corte;367;14;488;0;FALSO;;OP075;FALSO
57202;13/11/2023;tarde;A;expedicion;657;14;279;0;FALSO;;OP064;FALSO
84302;26/03/2023;tarde;B;tratamiento_termico;326;11;338;0;FALSO;;OP019;FALSO
30618;13/01/2024;noche;C;corte;271;5;555;0;FALSO;;OP055;FALSO
98358;21/03/2024;mañana;B;tratamiento_termico;373;16;325;0;FALSO;;OP027;FALSO
39937;16/03/2023;tarde;B;expedicion;305;13;422;55;VERDADERO;mantenimiento;OP0066;FALSO
11610;15/03/2024;tarde;A;expedicion;306;14;341;0;FALSO;;OP059;FALSO
71835;02/10/2023;mañana;A;tratamiento_termico;349;10;331;0;FALSO;;OP078;FALSO
29671;08/03/2024;mañana;A;corte;298;11;415;0;FALSO;;OP044;FALSO
14635;15/08/2023;mañana;C;expedicion;420;;250;0;FALSO;;OP069;FALSO
95944;10/12/2024;noche;B;corte;287;11;504;0;FALSO;;OP047;FALSO
52179;28/03/2023;tarde;A;mecanizado;259;12;450;5;VERDADERO;fallo_maquina;OP019;FALSO
51934;29/05/2023;tarde;C;corte;302;24;414;45;VERDADERO;fallo_maquina;OP009;FALSO
25650;08/08/2023;mañana;C;expedicion;283;13;410;0;FALSO;;OP059;FALSO
25650;08/08/2023;mañana;C;expedicion;283;13;410;0;FALSO;;OP059;FALSO
16903;25/09/2024;mañana;A;control_calidad;531;39;336;0;FALSO;;OP042;FALSO
77603;22/09/2024;mañana;A;tratamiento_termico;395;17;394;5;VERDADERO;fallo_maquina;OP042;FALSO
62550;12/09/2023;tarde;B;corte;439;8;530;0;FALSO;;OP074;FALSO
70960;25/02/2024;mañana;B;tratamiento_termico;282;10;353;0;FALSO;error_operario;;FALSO
50723;29/05/2023;mañana;B;expedicion;446;9;232;0;FALSO;;OP034;FALSO
82494;24/09/2024;mañana;A;tratamiento_termico;430;26;453;7;VERDADERO;falta_material;OP017;FALSO
83899;06/01/2024;mañana;C;tratamiento_termico;334;14;334;0;FALSO;;OP047;FALSO
58270;01/04/2024;tarde;B;tratamiento_termico;441;15;404;13;VERDADERO;error_operario;OP045;FALSO
74665;19/06/2024;noche;C;expedicion;359;10;277;0;FALSO;;OP034;FALSO
35614;09/01/2024;noche;A;mecanizado;365;20;459;0;FALSO;;OP001;FALSO
81638;22/11/2023;noche;C;mecanizado;311;20;366;0;FALSO;;OP060;FALSO
42129;17/04/2023;mañana;A;expedicion;482;9;237;1;VERDADERO;error_operario;OP046;FALSO
11257;28/10/2023;mañana;B;mecanizado;404;19;366;0;FALSO;;OP079;FALSO
10191;31/05/2023;tarde;B;mecanizado;368;17;415;2;FALSO;;OP037;FALSO
59319;30/10/2024;mañana;B;mecanizado;206;9;;0;FALSO;error_operario;OP069;FALSO
79443;30/10/2024;noche;C;corte;444;11;546;0;FALSO;;;FALSO
65026;08/08/2023;mañana;B;expedicion;469;11;235;0;FALSO;;OP042;FALSO
17850;09/05/2024;mañana;C;mecanizado;383;12;468;43;VERDADERO;mantenimiento;OP012;FALSO
28661;13/10/2024;noche;B;expedicion;;8;283;0;FALSO;;OP012;FALSO
22193;19/08/2024;noche;A;corte;305;7;513;0;FALSO;;OP055;FALSO
40339;25/09/2023;mañana;C;mecanizado;294;14;448;0;FALSO;;OP040;FALSO
78125;31/08/2024;tarde;C;corte;418;12;582;6;VERDADERO;falta_material;OP029;FALSO
58823;01/12/2024;tarde;C;control_calidad;446;35;318;0;FALSO;;OP013;FALSO
21128;02/06/2023;mañana;C;mecanizado;255;;378;47;VERDADERO;falta_material;OP068;FALSO
76247;23/05/2023;mañana;A;control_calidad;333;11;458;0;FALSO;;OP074;FALSO
84425;11/03/2023;mañana;B;mecanizado;320;17;401;0;FALSO;;OP036;FALSO
96827;09/04/2023;mañana;C;tratamiento_termico;239;15;448;0;FALSO;;OP002;FALSO
51288;15/12/2023;noche;B;tratamiento_termico;186;8;316;0;FALSO;mantenimiento;OP049;FALSO
52762;14/07/2023;mañana;C;control_calidad;;;345;0;FALSO;;OP075;FALSO
45645;15/01/2024;mañana;A;tratamiento_termico;388;23;383;0;FALSO;;;FALSO
36569;18/05/2023;noche;C;tratamiento_termico;307;15;487;1;VERDADERO;mantenimiento;OP080;FALSO
86638;28/08/2023;noche;C;expedicion;367;8;212;0;FALSO;;OP0058;FALSO
71086;23/10/2024;tarde;C;corte;349;;487;0;FALSO;mantenimiento;OP050;FALSO
25825;06/10/2023;tarde;B;corte;;;541;0;FALSO;;OP060;FALSO
37215;27/03/2024;tarde;B;control_calidad;241;11;398;0;FALSO;;OP025;FALSO
37215;27/03/2024;tarde;B;control_calidad;241;11;398;0;FALSO;;OP025;FALSO
70731;02/04/2023;mañana;A;tratamiento_termico;372;24;439;0;FALSO;;OP003;FALSO
25717;14/03/2023;tarde;B;control_calidad;525;35;290;0;FALSO;;OP013;FALSO
99922;10/06/2023;mañana;B;mecanizado;245;12;363;0;FALSO;;OP037;FALSO
89076;04/07/2023;tarde;C;mecanizado;342;16;400;0;FALSO;;OP035;FALSO
52964;28/12/2024;noche;C;expedicion;362;6;221;0;FALSO;;OP040;FALSO
42534;11/07/2024;tarde;C;tratamiento_termico;357;14;369;0;FALSO;;OP062;FALSO
61936;08/04/2024;tarde;A;expedicion;448;5;248;0;FALSO;;OP056;FALSO
98759;09/12/2024;noche;A;corte;277;10;354;0;FALSO;;OP075;FALSO
32789;06/03/2024;noche;A;tratamiento_termico;324;15;322;0;FALSO;;OP054;FALSO
82869;09/12/2024;noche;B;control_calidad;361;23;335;0;FALSO;;OP044;FALSO
42748;20/11/2024;mañana;;corte;295;3;492;0;FALSO;;OP058;FALSO
23357;24/12/2024;mañana;C;expedicion;514;17;306;0;FALSO;;OP055;FALSO
28322;07/07/2024;noche;B;tratamiento_termico;264;11;394;0;FALSO;;;FALSO
18083;18/08/2023;tarde;B;control_calidad;363;36;274;3;VERDADERO;error_operario;OP075;FALSO
39135;18/12/2023;tarde;B;tratamiento_termico;276;6;433;0;FALSO;;OP006;FALSO
92614;16/10/2024;noche;A;mecanizado;225;16;465;65;VERDADERO;error_operario;OP077;FALSO
21015;26/03/2023;mañana;;corte;461;15;508;0;FALSO;;OP028;FALSO
43924;01/08/2023;tarde;;control_calidad;351;13;438;0;FALSO;;OP042;FALSO
19828;04/04/2024;mañana;A;control_calidad;293;15;403;19;VERDADERO;error_operario;OP080;FALSO
19828;04/04/2024;mañana;A;control_calidad;293;15;403;19;VERDADERO;error_operario;OP080;FALSO
94670;29/03/2024;tarde;B;tratamiento_termico;285;16;308;0;FALSO;;OP049;FALSO
26880;12/05/2024;noche;A;corte;259;7;;0;FALSO;;OP032;FALSO
26880;12/05/2024;noche;A;corte;259;7;;0;FALSO;;OP032;FALSO
53456;01/09/2024;mañana;B;tratamiento_termico;332;7;319;7;VERDADERO;mantenimiento;OP042;FALSO
70423;04/04/2023;mañana;C;corte;360;6;515;16;VERDADERO;error_operario;OP030;FALSO
85220;31/03/2024;mañana;C;corte;435;18;;0;FALSO;;OP071;FALSO
60165;11/10/2023;mañana;A;corte;431;16;504;0;FALSO;;;FALSO
32650;04/10/2024;mañana;C;expedicion;266;17;402;0;FALSO;;OP054;FALSO
34530;07/12/2023;tarde;A;corte;326;13;373;47;VERDADERO;error_operario;OP015;FALSO
34530;07/12/2023;tarde;A;corte;326;13;373;47;VERDADERO;error_operario;OP015;FALSO
68459;14/06/2024;tarde;A;expedicion;421;11;270;0;FALSO;;OP043;FALSO
14541;15/07/2024;tarde;;tratamiento_termico;397;22;365;0;FALSO;;OP019;FALSO
90868;04/03/2023;mañana;A;expedicion;503;14;206;0;FALSO;;OP057;FALSO
82179;23/04/2024;noche;A;corte;337;6;416;20;VERDADERO;error_operario;OP045;FALSO
21497;06/01/2023;noche;A;tratamiento_termico;244;9;396;0;FALSO;error_operario;OP063;FALSO
78919;30/06/2023;tarde;A;mecanizado;265;10;363;0;FALSO;;OP005;FALSO
81258;31/10/2024;tarde;B;control_calidad;289;13;412;35;VERDADERO;error_operario;OP053;FALSO
60134;08/07/2024;mañana;A;tratamiento_termico;241;9;407;24;VERDADERO;fallo_maquina;;FALSO
57069;21/01/2023;tarde;B;control_calidad;534;45;308;0;FALSO;;OP069;FALSO
73527;17/10/2024;tarde;B;mecanizado;344;24;429;60;VERDADERO;mantenimiento;OP029;FALSO
84141;26/12/2024;noche;A;tratamiento_termico;308;14;407;0;FALSO;;OP060;FALSO
60905;06/09/2023;tarde;B;expedicion;;7;238;25;FALSO;mantenimiento;OP0016;FALSO
52184;30/08/2024;tarde;C;expedicion;414;7;204;0;FALSO;;OP040;FALSO
13416;02/11/2023;noche;A;mecanizado;276;;429;16;VERDADERO;falta_material;OP041;FALSO
38707;05/01/2024;tarde;B;mecanizado;346;20;403;0;FALSO;;OP045;FALSO
38707;05/01/2024;tarde;B;mecanizado;346;20;403;0;FALSO;;OP045;FALSO
71824;06/08/2023;mañana;C;control_calidad;575;44;387;0;FALSO;;OP006;FALSO
86544;09/09/2024;mañana;A;corte;406;8;559;0;FALSO;;OP039;FALSO
86544;09/09/2024;mañana;A;corte;406;8;559;0;FALSO;;OP039;FALSO
30922;13/03/2023;tarde;B;tratamiento_termico;355;24;348;0;FALSO;;OP041;FALSO
96096;06/03/2024;mañana;C;corte;445;16;457;0;FALSO;;OP075;FALSO
79951;17/02/2023;mañana;A;mecanizado;313;12;394;380;VERDADERO;fallo_maquina;OP064;FALSO
17328;13/07/2024;noche;B;control_calidad;538;42;330;0;FALSO;;OP055;FALSO
60911;06/01/2024;noche;;corte;362;12;498;0;FALSO;;OP068;FALSO
32768;11/07/2024;noche;B;control_calidad;540;51;350;16;VERDADERO;fallo_maquina;OP048;FALSO
87662;24/01/2023;mañana;C;tratamiento_termico;466;17;376;4;FALSO;mantenimiento;OP068;FALSO
57026;21/12/2023;tarde;C;control_calidad;359;12;440;0;FALSO;;OP041;FALSO
13697;19/05/2023;mañana;A;expedicion;556;14;231;0;FALSO;;OP078;FALSO
56095;27/06/2024;noche;C;expedicion;437;7;263;0;FALSO;;OP068;FALSO
83873;24/11/2023;noche;C;mecanizado;288;19;451;0;FALSO;;OP018;FALSO
83873;24/11/2023;noche;C;mecanizado;288;19;451;0;FALSO;;OP018;FALSO
34672;10/09/2023;mañana;C;mecanizado;336;;441;0;FALSO;falta_material;OP002;FALSO
74517;14/01/2023;tarde;B;control_calidad;469;39;329;0;FALSO;;OP017;FALSO
33010;09/12/2023;noche;C;expedicion;294;5;248;0;FALSO;mantenimiento;OP013;FALSO
21830;24/03/2024;mañana;C;mecanizado;281;15;382;0;FALSO;;OP046;FALSO
79002;10/01/2024;mañana;A;control_calidad;442;41;342;0;FALSO;;;FALSO
53481;19/04/2023;noche;B;tratamiento_termico;280;14;354;0;FALSO;;OP017;FALSO
36406;28/10/2024;mañana;A;mecanizado;239;12;456;0;FALSO;;OP008;FALSO
54663;11/02/2024;tarde;A;control_calidad;658;48;313;0;FALSO;;OP012;FALSO
52413;04/02/2023;mañana;B;expedicion;408;12;347;0;FALSO;;OP046;FALSO
29360;17/05/2024;tarde;B;expedicion;350;7;203;0;FALSO;;OP046;FALSO
29360;17/05/2024;tarde;B;expedicion;350;7;203;0;FALSO;;OP046;FALSO
28566;11/07/2023;noche;B;corte;327;20;382;0;FALSO;mantenimiento;OP052;FALSO
78982;04/10/2024;mañana;B;tratamiento_termico;434;19;377;0;FALSO;;OP059;FALSO
19506;17/10/2023;mañana;B;corte;408;18;374;0;FALSO;;OP066;FALSO
96787;24/02/2024;noche;A;expedicion;472;8;278;0;FALSO;;OP049;FALSO
23242;31/12/2023;noche;A;expedicion;279;17;341;0;FALSO;;OP012;FALSO
52284;28/09/2023;tarde;A;expedicion;354;19;436;0;FALSO;;OP004;FALSO
67261;06/07/2023;noche;C;tratamiento_termico;285;7;447;0;FALSO;;OP059;FALSO
32833;12/09/2024;tarde;A;expedicion;578;7;198;0;FALSO;;OP021;FALSO
83659;19/07/2023;mañana;;tratamiento_termico;315;19;348;0;FALSO;;OP073;FALSO
90440;19/01/2023;tarde;C;tratamiento_termico;340;11;419;0;FALSO;;OP043;FALSO
39260;01/04/2024;mañana;C;tratamiento_termico;339;10;383;24;VERDADERO;error_operario;OP047;FALSO
32983;14/02/2023;noche;C;expedicion;444;9;270;0;FALSO;mantenimiento;OP017;FALSO
10235;30/01/2024;mañana;C;control_calidad;591;51;293;0;FALSO;;OP063;FALSO
85082;17/07/2023;tarde;;expedicion;429;7;231;0;FALSO;;OP074;FALSO
84381;12/10/2023;mañana;B;corte;379;7;524;0;FALSO;error_operario;OP008;FALSO
90134;17/02/2024;noche;A;expedicion;284;7;246;6;FALSO;;OP048;FALSO
84127;19/10/2024;noche;B;expedicion;396;4;263;0;FALSO;;OP042;FALSO
75035;07/09/2023;tarde;B;mecanizado;287;14;309;0;FALSO;;OP043;FALSO
20198;13/01/2023;tarde;C;control_calidad;585;49;267;0;FALSO;;OP049;FALSO
51879;21/02/2023;mañana;A;control_calidad;473;35;229;5;VERDADERO;fallo_maquina;OP014;FALSO
21629;28/09/2024;noche;C;corte;343;6;469;0;FALSO;;OP070;FALSO
97821;04/06/2024;mañana;A;expedicion;434;8;230;0;FALSO;;OP065;FALSO
54007;06/02/2023;tarde;B;tratamiento_termico;421;19;346;0;FALSO;;OP012;FALSO
44761;09/03/2023;noche;C;tratamiento_termico;215;7;357;0;FALSO;;OP054;FALSO
18885;10/08/2023;noche;A;expedicion;319;5;261;0;FALSO;;OP010;FALSO
24160;10/10/2023;tarde;B;tratamiento_termico;341;14;440;110;VERDADERO;falta_material;OP020;FALSO
24160;10/10/2023;tarde;B;tratamiento_termico;341;14;440;110;VERDADERO;falta_material;OP020;FALSO
65004;15/03/2024;noche;B;control_calidad;367;37;396;0;FALSO;;OP007;FALSO
59638;16/06/2024;tarde;C;mecanizado;360;14;343;0;FALSO;;OP013;FALSO
59197;05/08/2023;tarde;C;corte;378;11;405;0;FALSO;;OP057;FALSO
72847;14/08/2024;noche;C;expedicion;341;5;269;0;FALSO;;OP012;FALSO
85766;14/12/2023;noche;A;tratamiento_termico;345;12;325;0;FALSO;;OP032;FALSO
39567;09/08/2023;mañana;A;corte;362;12;435;0;FALSO;;OP045;FALSO
39567;09/08/2023;mañana;A;corte;362;12;435;0;FALSO;;OP045;FALSO
19661;23/03/2024;mañana;A;corte;403;10;433;0;FALSO;;OP067;FALSO
14379;08/07/2024;tarde;C;control_calidad;410;30;285;0;FALSO;;OP021;FALSO
66911;22/05/2024;mañana;;corte;441;17;444;16;VERDADERO;desconocido;OP006;FALSO
59996;19/11/2024;tarde;C;corte;326;4;473;73;VERDADERO;desconocido;;FALSO
78495;13/05/2023;tarde;C;mecanizado;252;14;402;15;VERDADERO;desconocido;OP011;FALSO
51774;11/08/2023;noche;B;mecanizado;196;13;525;0;FALSO;;OP003;FALSO
23726;05/04/2024;mañana;B;mecanizado;279;11;386;0;FALSO;;OP028;FALSO
32296;24/08/2024;mañana;C;mecanizado;265;16;464;0;FALSO;;;FALSO
31090;08/01/2024;mañana;B;tratamiento_termico;316;12;314;0;FALSO;;OP027;FALSO
81702;15/05/2023;noche;A;corte;310;6;453;0;FALSO;;OP026;FALSO
22203;04/11/2024;mañana;A;corte;215;10;524;0;FALSO;;OP065;FALSO
90431;09/09/2023;mañana;B;tratamiento_termico;340;13;388;67;VERDADERO;falta_material;OP010;FALSO
14062;19/08/2024;mañana;C;expedicion;309;13;314;0;FALSO;mantenimiento;OP037;FALSO
95673;27/01/2023;tarde;C;expedicion;361;3;262;0;FALSO;;OP026;FALSO
23272;20/01/2024;tarde;C;corte;420;10;476;0;FALSO;;OP030;FALSO
34901;27/03/2024;mañana;A;corte;358;8;425;0;FALSO;;OP018;FALSO
82628;23/03/2023;mañana;A;tratamiento_termico;389;17;350;15;VERDADERO;mantenimiento;OP002;FALSO
80795;13/03/2023;mañana;A;mecanizado;314;17;;1;VERDADERO;mantenimiento;OP077;FALSO
46899;22/09/2024;noche;B;control_calidad;533;48;286;0;FALSO;;OP074;FALSO
22571;02/12/2024;mañana;A;expedicion;380;12;234;6;VERDADERO;fallo_maquina;;FALSO
84943;13/04/2023;noche;C;mecanizado;296;15;420;0;FALSO;falta_material;OP012;FALSO
74349;29/02/2024;mañana;A;mecanizado;400;25;372;0;FALSO;;OP041;FALSO
57294;15/04/2023;noche;B;tratamiento_termico;282;12;401;0;FALSO;;OP029;FALSO
96772;10/09/2024;noche;C;control_calidad;414;;394;25;VERDADERO;error_operario;OP046;FALSO
72957;08/11/2024;noche;;expedicion;417;10;196;0;FALSO;;OP022;FALSO
13373;23/07/2024;mañana;;tratamiento_termico;354;14;361;15;VERDADERO;error_operario;OP015;FALSO
93648;12/08/2023;tarde;B;expedicion;459;7;252;0;FALSO;;OP061;FALSO
20739;04/04/2024;noche;B;corte;411;12;451;0;FALSO;;OP015;FALSO
25139;22/07/2023;tarde;A;corte;425;8;406;0;FALSO;;OP033;FALSO
62096;29/01/2023;mañana;B;corte;472;13;350;34;VERDADERO;error_operario;OP025;FALSO
96643;25/09/2024;mañana;C;expedicion;484;5;257;0;FALSO;;OP049;FALSO
94130;06/05/2024;tarde;B;tratamiento_termico;358;20;300;54;VERDADERO;falta_material;;FALSO
68428;16/01/2023;noche;A;expedicion;336;3;239;0;FALSO;;OP009;FALSO
67637;16/05/2024;tarde;C;control_calidad;510;42;326;14;FALSO;;OP015;FALSO
39654;19/07/2024;mañana;C;mecanizado;322;14;451;0;FALSO;;OP073;FALSO
97486;02/12/2024;mañana;B;mecanizado;266;11;386;73;VERDADERO;mantenimiento;OP046;FALSO
97574;28/11/2024;mañana;A;mecanizado;261;13;389;0;FALSO;;OP010;FALSO
80968;23/03/2024;tarde;A;tratamiento_termico;329;8;383;0;FALSO;;OP030;FALSO
87296;24/12/2023;noche;A;mecanizado;354;18;400;0;FALSO;;OP061;FALSO
17993;10/09/2024;noche;A;tratamiento_termico;317;12;457;17;FALSO;;OP0034;FALSO
80190;07/04/2024;tarde;C;corte;501;;;0;FALSO;;OP063;FALSO
72236;12/08/2024;mañana;A;tratamiento_termico;323;15;435;0;FALSO;;;FALSO
40886;04/02/2023;mañana;B;corte;522;19;507;0;FALSO;;OP002;FALSO
40886;04/02/2023;mañana;B;corte;522;19;507;0;FALSO;;OP002;FALSO
20348;13/06/2023;mañana;C;tratamiento_termico;436;13;308;0;FALSO;;OP032;FALSO
14551;11/10/2024;mañana;A;expedicion;340;19;430;1;VERDADERO;falta_material;OP032;FALSO
77740;28/06/2023;noche;C;corte;336;14;436;0;FALSO;;OP050;FALSO
98805;18/05/2024;mañana;A;control_calidad;390;;402;0;FALSO;;OP054;FALSO
29326;10/07/2023;tarde;C;corte;337;13;478;0;FALSO;error_operario;OP025;FALSO
68856;09/03/2023;noche;B;tratamiento_termico;314;17;384;0;FALSO;;OP032;FALSO
31910;03/06/2024;mañana;B;control_calidad;502;37;324;0;FALSO;;OP0069;FALSO
35260;08/07/2024;mañana;C;tratamiento_termico;;2;374;0;FALSO;;OP064;FALSO
65492;27/06/2023;noche;A;expedicion;281;;420;0;FALSO;mantenimiento;OP039;FALSO
99538;16/07/2024;noche;B;corte;;;417;0;FALSO;;OP065;FALSO
92211;29/09/2024;noche;B;mecanizado;255;10;417;38;VERDADERO;falta_material;OP067;FALSO
87994;02/12/2024;noche;A;tratamiento_termico;334;19;547;0;FALSO;;OP037;FALSO
87994;02/12/2024;noche;A;tratamiento_termico;334;19;547;0;FALSO;;OP037;FALSO
18783;17/03/2024;noche;B;mecanizado;299;14;421;0;FALSO;;OP049;FALSO
82923;07/08/2023;noche;A;tratamiento_termico;394;8;384;31;VERDADERO;error_operario;OP003;FALSO
52746;06/10/2024;noche;;control_calidad;328;20;367;0;FALSO;;OP067;FALSO
78116;05/03/2024;noche;B;control_calidad;443;38;313;0;FALSO;;OP078;FALSO
11620;09/08/2023;mañana;A;mecanizado;371;9;386;0;FALSO;;OP061;FALSO
91665;24/07/2024;mañana;C;control_calidad;391;32;324;0;FALSO;;OP007;FALSO
64997;24/01/2024;tarde;C;mecanizado;321;15;403;0;FALSO;;OP076;FALSO
29613;02/05/2023;mañana;;corte;425;12;492;0;FALSO;;OP068;FALSO
87061;04/05/2023;tarde;B;expedicion;455;13;200;0;FALSO;;OP055;FALSO
23133;06/07/2024;tarde;C;expedicion;494;14;290;0;FALSO;;OP058;FALSO
83752;28/07/2024;noche;B;corte;301;20;384;0;FALSO;;OP016;FALSO
47498;26/07/2024;mañana;B;expedicion;415;4;166;0;FALSO;;OP001;FALSO
55071;19/11/2024;noche;B;control_calidad;365;38;283;0;FALSO;;OP032;FALSO
44620;17/02/2024;noche;C;control_calidad;404;36;259;0;FALSO;fallo_maquina;OP019;FALSO
72003;25/01/2024;noche;A;expedicion;335;11;275;0;FALSO;;OP076;FALSO
91034;17/11/2023;noche;C;tratamiento_termico;306;17;434;0;FALSO;;OP074;FALSO
62654;12/03/2023;tarde;A;expedicion;397;7;260;0;FALSO;;;FALSO
