id_registro,fecha,turno,linea_produccion,fase,unidades_producidas,unidades_defectuosas,tiempo_produccion_min,tiempo_parada_min,hubo_parada,motivo_parada,operario_id,fecha_carga,registro_con_errores
19666,2023-11-27,noche,C,tratamiento_termico,314,9,418,0,f,,OP030,2026-04-27 18:34:50.227774,f
51553,2023-04-06,noche,C,expedicion,318,4,285,0,f,,OP066,2026-04-27 18:34:50.227774,f
68979,2024-02-28,tarde,C,mecanizado,283,12,447,0,f,,OP069,2026-04-27 18:34:50.227774,f
77811,2023-02-12,noche,B,tratamiento_termico,320,15,454,0,f,,OP052,2026-04-27 18:34:50.227774,f
82260,2023-10-15,noche,A,tratamiento_termico,290,10,339,0,f,,OP065,2026-04-27 18:34:50.227774,f
33850,2023-10-11,noche,C,expedicion,380,12,235,0,f,,,2026-04-27 18:34:50.227774,f
26912,2024-09-19,tarde,B,control_calidad,450,48,273,0,f,,OP007,2026-04-27 18:34:50.227774,f
17263,2023-03-04,noche,A,tratamiento_termico,367,11,386,0,f,,OP070,2026-04-27 18:34:50.227774,f
77908,2024-01-26,noche,B,corte,199,6,496,7,f,,OP039,2026-04-27 18:34:50.227774,f
31581,2024-03-25,tarde,C,control_calidad,587,51,286,0,f,,OP051,2026-04-27 18:34:50.227774,f
39552,2024-02-17,mañana,A,mecanizado,273,14,364,0,f,,,2026-04-27 18:34:50.227774,f
39552,2024-02-17,mañana,A,mecanizado,273,14,364,0,f,,,2026-04-27 18:34:50.227774,f
78012,2023-06-07,tarde,A,mecanizado,334,17,430,0,f,,OP064,2026-04-27 18:34:50.227774,f
20336,2023-12-06,tarde,C,control_calidad,451,32,300,8,t,mantenimiento,OP073,2026-04-27 18:34:50.227774,f
93238,2024-05-09,mañana,C,corte,382,5,496,0,f,,OP070,2026-04-27 18:34:50.227774,f
45972,2024-10-21,noche,B,tratamiento_termico,227,5,381,0,f,,OP034,2026-04-27 18:34:50.227774,f
49691,2024-03-18,noche,B,expedicion,271,14,457,0,f,,OP007,2026-04-27 18:34:50.227774,f
22245,2023-04-26,tarde,B,corte,351,9,448,0,f,,OP037,2026-04-27 18:34:50.227774,f
86106,2024-04-23,noche,A,control_calidad,264,15,480,0,f,,OP063,2026-04-27 18:34:50.227774,f
96341,2023-04-11,tarde,C,tratamiento_termico,389,14,364,2,t,falta_material,OP057,2026-04-27 18:34:50.227774,f
89316,2024-08-30,noche,A,control_calidad,522,43,335,0,f,,OP045,2026-04-27 18:34:50.227774,f
83874,2023-08-10,tarde,B,control_calidad,,9,307,4,t,mantenimiento,OP006,2026-04-27 18:34:50.227774,f
44688,2023-08-07,tarde,,corte,459,15,539,0,f,,OP079,2026-04-27 18:34:50.227774,f
84991,2024-05-06,tarde,A,mecanizado,318,,388,0,f,,OP030,2026-04-27 18:34:50.227774,f
93753,2023-01-26,tarde,C,control_calidad,438,26,254,0,f,,OP067,2026-04-27 18:34:50.227774,f
94136,2024-02-08,tarde,B,tratamiento_termico,367,11,310,0,f,,OP015,2026-04-27 18:34:50.227774,f
73300,2024-12-13,mañana,B,corte,396,12,507,0,f,,OP057,2026-04-27 18:34:50.227774,f
99783,2023-10-14,mañana,C,corte,388,13,386,34,t,mantenimiento,OP015,2026-04-27 18:34:50.227774,f
69446,2023-07-20,tarde,B,tratamiento_termico,374,24,473,0,f,,OP031,2026-04-27 18:34:50.227774,f
17852,2024-05-09,tarde,A,mecanizado,325,10,455,0,f,falta_material,OP014,2026-04-27 18:34:50.227774,f
64476,2024-11-18,tarde,B,control_calidad,428,35,362,0,f,,OP030,2026-04-27 18:34:50.227774,f
36741,2024-08-05,noche,B,mecanizado,223,8,428,18,t,mantenimiento,OP048,2026-04-27 18:34:50.227774,f
28830,2024-08-16,mañana,A,tratamiento_termico,414,12,348,0,f,,OP022,2026-04-27 18:34:50.227774,f
51853,2023-01-26,noche,B,mecanizado,263,11,556,0,f,,OP039,2026-04-27 18:34:50.227774,f
55268,2024-06-01,tarde,A,tratamiento_termico,249,11,357,0,f,,OP039,2026-04-27 18:34:50.227774,f
27139,2023-09-08,noche,C,control_calidad,243,8,,23,t,mantenimiento,OP063,2026-04-27 18:34:50.227774,f
77499,2023-02-28,tarde,B,expedicion,431,10,260,0,f,,OP076,2026-04-27 18:34:50.227774,f
51827,2024-07-24,tarde,C,corte,,,491,0,f,,OP030,2026-04-27 18:34:50.227774,f
26059,2023-09-28,noche,B,mecanizado,308,17,507,0,f,,OP076,2026-04-27 18:34:50.227774,f
42495,2023-04-30,tarde,B,corte,338,15,441,0,f,,OP039,2026-04-27 18:34:50.227774,f
16632,2024-12-08,tarde,C,control_calidad,490,33,303,0,f,,OP038,2026-04-27 18:34:50.227774,f
60351,2023-07-28,noche,C,tratamiento_termico,364,,424,0,f,,OP053,2026-04-27 18:34:50.227774,f
64805,2024-05-02,tarde,A,tratamiento_termico,372,10,449,0,f,,OP060,2026-04-27 18:34:50.227774,f
85718,2023-09-05,mañana,C,mecanizado,249,,358,0,f,,OP049,2026-04-27 18:34:50.227774,f
34881,2023-01-03,tarde,A,expedicion,458,9,231,0,f,,OP007,2026-04-27 18:34:50.227774,f
75308,2024-07-23,noche,B,corte,368,9,443,0,f,,OP0040,2026-04-27 18:34:50.227774,f
71186,2024-02-25,tarde,,corte,288,11,539,0,f,fallo_maquina,OP006,2026-04-27 18:34:50.227774,f
50441,2023-03-18,mañana,C,control_calidad,345,16,463,0,f,,OP061,2026-04-27 18:34:50.227774,f
21802,2024-05-23,noche,A,control_calidad,348,15,412,7,t,mantenimiento,OP031,2026-04-27 18:34:50.227774,f
76249,2023-01-05,noche,C,tratamiento_termico,293,11,355,0,f,,OP047,2026-04-27 18:34:50.227774,f
41552,2024-05-25,noche,B,tratamiento_termico,276,10,422,0,f,,OP052,2026-04-27 18:34:50.227774,f
56254,2023-02-22,noche,C,mecanizado,273,12,487,27,t,error_operario,OP0019,2026-04-27 18:34:50.227774,f
46877,2024-03-12,mañana,A,expedicion,477,6,234,0,f,,OP080,2026-04-27 18:34:50.227774,f
95755,2024-08-02,noche,,expedicion,305,15,463,0,f,,OP071,2026-04-27 18:34:50.227774,f
24089,2024-10-23,tarde,A,tratamiento_termico,373,27,352,0,f,,,2026-04-27 18:34:50.227774,f
44664,2023-03-23,noche,A,expedicion,480,5,279,0,f,,OP060,2026-04-27 18:34:50.227774,f
62505,2023-06-10,mañana,A,expedicion,462,5,254,0,f,,OP007,2026-04-27 18:34:50.227774,f
62505,2023-06-10,mañana,A,expedicion,462,5,254,0,f,,OP007,2026-04-27 18:34:50.227774,f
83638,2024-05-09,tarde,A,mecanizado,332,15,316,80,t,mantenimiento,OP035,2026-04-27 18:34:50.227774,f
60639,2023-08-17,tarde,C,tratamiento_termico,325,12,347,0,f,,OP062,2026-04-27 18:34:50.227774,f
82070,2023-06-22,mañana,B,mecanizado,378,,376,0,f,,OP008,2026-04-27 18:34:50.227774,f
91689,2024-10-22,mañana,B,tratamiento_termico,341,10,330,0,f,,OP080,2026-04-27 18:34:50.227774,f
54444,2023-09-17,noche,A,control_calidad,425,31,267,0,f,,OP017,2026-04-27 18:34:50.227774,f
57920,2024-01-01,tarde,C,mecanizado,421,20,468,41,t,mantenimiento,OP011,2026-04-27 18:34:50.227774,f
57920,2024-01-01,tarde,C,mecanizado,421,20,468,41,t,mantenimiento,OP011,2026-04-27 18:34:50.227774,f
36090,2023-05-15,noche,A,expedicion,385,18,458,0,f,,OP029,2026-04-27 18:34:50.227774,f
62610,2023-03-12,tarde,C,tratamiento_termico,390,12,383,0,f,,OP017,2026-04-27 18:34:50.227774,f
15938,2024-02-25,mañana,C,control_calidad,511,28,345,7,t,falta_material,OP020,2026-04-27 18:34:50.227774,f
72094,2023-02-21,noche,C,expedicion,270,6,268,0,f,,OP032,2026-04-27 18:34:50.227774,f
29521,2024-07-02,mañana,C,control_calidad,483,44,296,57,t,fallo_maquina,OP049,2026-04-27 18:34:50.227774,f
77568,2024-05-14,mañana,C,tratamiento_termico,345,16,378,17,f,,OP004,2026-04-27 18:34:50.227774,f
90356,2024-06-16,tarde,C,tratamiento_termico,418,20,309,0,f,,OP073,2026-04-27 18:34:50.227774,f
90356,2024-06-16,tarde,C,tratamiento_termico,418,20,309,0,f,,OP073,2026-04-27 18:34:50.227774,f
61505,2024-04-05,noche,B,corte,333,12,564,0,f,,OP039,2026-04-27 18:34:50.227774,f
61505,2024-04-05,noche,B,corte,333,12,564,0,f,,OP039,2026-04-27 18:34:50.227774,f
76494,2024-05-22,mañana,A,corte,356,16,500,4,t,fallo_maquina,OP048,2026-04-27 18:34:50.227774,f
79774,2023-12-17,mañana,C,expedicion,362,6,256,0,f,,OP066,2026-04-27 18:34:50.227774,f
83783,2023-07-27,tarde,A,corte,,9,552,0,f,,OP029,2026-04-27 18:34:50.227774,f
12180,2024-08-04,noche,B,control_calidad,404,50,316,0,f,,OP019,2026-04-27 18:34:50.227774,f
98317,2023-01-05,mañana,A,mecanizado,,6,389,0,f,,OP048,2026-04-27 18:34:50.227774,f
64596,2024-06-12,noche,A,control_calidad,352,24,343,1,t,falta_material,OP036,2026-04-27 18:34:50.227774,f
92478,2023-07-18,tarde,B,expedicion,424,12,225,0,f,,OP034,2026-04-27 18:34:50.227774,f
95929,2023-05-05,mañana,B,corte,,7,450,0,f,,,2026-04-27 18:34:50.227774,f
85821,2024-11-04,mañana,A,expedicion,425,9,237,1,t,mantenimiento,OP067,2026-04-27 18:34:50.227774,f
85821,2024-11-04,mañana,A,expedicion,425,9,237,1,t,mantenimiento,OP067,2026-04-27 18:34:50.227774,f
32349,2024-01-31,tarde,C,mecanizado,222,18,495,0,f,,OP020,2026-04-27 18:34:50.227774,f
32349,2024-01-31,tarde,C,mecanizado,222,18,495,0,f,,OP020,2026-04-27 18:34:50.227774,f
91230,2023-02-25,tarde,A,tratamiento_termico,258,15,416,0,f,,OP030,2026-04-27 18:34:50.227774,f
59832,2024-09-21,mañana,B,corte,,,464,0,f,,OP072,2026-04-27 18:34:50.227774,f
85047,2024-07-28,noche,C,expedicion,406,6,,0,f,mantenimiento,OP059,2026-04-27 18:34:50.227774,f
24404,2023-08-16,tarde,B,mecanizado,328,22,392,4,t,error_operario,OP007,2026-04-27 18:34:50.227774,f
67807,2023-10-21,tarde,C,tratamiento_termico,245,13,333,0,f,,OP044,2026-04-27 18:34:50.227774,f
29848,2024-11-27,mañana,A,expedicion,197,8,382,0,f,,OP028,2026-04-27 18:34:50.227774,f
36724,2024-10-25,mañana,B,expedicion,495,7,171,0,f,,OP0026,2026-04-27 18:34:50.227774,f
90147,2023-12-04,mañana,C,expedicion,419,24,415,0,f,,OP036,2026-04-27 18:34:50.227774,f
18163,2024-09-15,mañana,B,corte,389,9,470,0,f,,OP018,2026-04-27 18:34:50.227774,f
77984,2023-07-12,tarde,B,mecanizado,248,14,331,2,t,falta_material,OP047,2026-04-27 18:34:50.227774,f
52604,2023-09-14,tarde,A,control_calidad,492,43,285,0,f,,OP008,2026-04-27 18:34:50.227774,f
72701,2023-01-08,mañana,A,corte,320,13,524,56,t,falta_material,OP080,2026-04-27 18:34:50.227774,f
51124,2023-01-02,noche,A,mecanizado,216,10,420,0,f,,OP072,2026-04-27 18:34:50.227774,f
70249,2023-03-04,noche,C,tratamiento_termico,330,20,379,0,f,,OP009,2026-04-27 18:34:50.227774,f
54869,2024-07-14,mañana,A,expedicion,516,9,255,0,f,,OP029,2026-04-27 18:34:50.227774,f
98587,2024-04-10,tarde,B,control_calidad,375,17,366,0,f,,OP009,2026-04-27 18:34:50.227774,f
99226,2023-05-24,noche,C,expedicion,287,9,442,0,f,,OP080,2026-04-27 18:34:50.227774,f
44650,2023-07-09,tarde,C,mecanizado,327,17,476,0,f,,OP015,2026-04-27 18:34:50.227774,f
35200,2023-09-21,noche,C,corte,319,9,573,0,f,,OP022,2026-04-27 18:34:50.227774,f
46569,2023-12-31,mañana,C,control_calidad,401,27,363,0,f,fallo_maquina,OP025,2026-04-27 18:34:50.227774,f
39473,2024-09-29,noche,B,mecanizado,298,12,473,122,t,falta_material,OP045,2026-04-27 18:34:50.227774,f
49008,2024-04-07,mañana,B,control_calidad,569,38,319,0,f,,OP060,2026-04-27 18:34:50.227774,f
37168,2023-06-14,mañana,C,control_calidad,549,,273,0,f,,OP072,2026-04-27 18:34:50.227774,f
55718,2024-07-17,noche,C,mecanizado,318,18,546,38,t,falta_material,OP046,2026-04-27 18:34:50.227774,f
45842,2023-03-24,mañana,C,tratamiento_termico,263,13,337,252,t,error_operario,OP018,2026-04-27 18:34:50.227774,f
85166,2023-08-25,mañana,C,tratamiento_termico,294,13,392,0,f,,OP072,2026-04-27 18:34:50.227774,f
85166,2023-08-25,mañana,C,tratamiento_termico,294,13,392,0,f,,OP072,2026-04-27 18:34:50.227774,f
59767,2023-08-15,tarde,C,tratamiento_termico,,,390,0,f,mantenimiento,OP056,2026-04-27 18:34:50.227774,f
61712,2023-10-22,noche,A,corte,394,6,548,0,f,,OP038,2026-04-27 18:34:50.227774,f
20358,2024-06-02,mañana,C,expedicion,437,4,230,0,f,,OP003,2026-04-27 18:34:50.227774,f
67983,2024-06-03,noche,C,tratamiento_termico,249,10,486,0,f,,OP038,2026-04-27 18:34:50.227774,f
72793,2023-12-28,tarde,C,corte,367,12,429,0,f,,OP043,2026-04-27 18:34:50.227774,f
80592,2024-11-30,tarde,C,mecanizado,308,16,467,31,t,fallo_maquina,OP024,2026-04-27 18:34:50.227774,f
83664,2024-01-20,noche,B,corte,254,12,595,0,f,error_operario,OP036,2026-04-27 18:34:50.227774,f
27992,2024-08-08,noche,C,corte,285,10,510,0,f,,,2026-04-27 18:34:50.227774,f
16653,2024-09-22,noche,,mecanizado,259,14,470,0,f,,OP006,2026-04-27 18:34:50.227774,f
79604,2023-05-19,tarde,A,control_calidad,527,49,305,0,f,,OP066,2026-04-27 18:34:50.227774,f
40518,2024-12-28,mañana,C,expedicion,390,9,219,0,f,,OP054,2026-04-27 18:34:50.227774,f
71918,2023-11-20,noche,B,mecanizado,299,15,392,0,f,fallo_maquina,OP053,2026-04-27 18:34:50.227774,f
28018,2024-11-29,mañana,A,expedicion,303,10,381,0,f,,OP058,2026-04-27 18:34:50.227774,f
30701,2024-03-04,tarde,B,corte,377,1,495,0,f,,OP062,2026-04-27 18:34:50.227774,f
72350,2023-01-31,tarde,A,mecanizado,258,11,488,0,f,,OP054,2026-04-27 18:34:50.227774,f
36143,2024-01-15,tarde,A,control_calidad,501,30,,0,f,,OP028,2026-04-27 18:34:50.227774,f
47649,2024-08-13,mañana,B,expedicion,491,6,319,0,f,,OP073,2026-04-27 18:34:50.227774,f
21725,2024-09-18,tarde,A,tratamiento_termico,268,11,472,0,f,,OP010,2026-04-27 18:34:50.227774,f
40437,2024-09-16,mañana,,corte,383,7,444,4,t,error_operario,OP057,2026-04-27 18:34:50.227774,f
14888,2024-09-27,tarde,C,expedicion,348,18,413,0,f,,OP004,2026-04-27 18:34:50.227774,f
32946,2023-10-26,tarde,C,tratamiento_termico,417,,374,0,f,,OP034,2026-04-27 18:34:50.227774,f
33040,2023-12-17,tarde,C,tratamiento_termico,307,14,289,34,t,falta_material,OP054,2026-04-27 18:34:50.227774,f
14763,2024-03-20,noche,C,mecanizado,224,12,439,0,f,,OP052,2026-04-27 18:34:50.227774,f
62034,2023-05-03,mañana,B,expedicion,464,,210,0,f,,OP010,2026-04-27 18:34:50.227774,f
34420,2024-04-28,tarde,B,expedicion,519,14,263,0,f,,OP031,2026-04-27 18:34:50.227774,f
47941,2024-08-13,noche,B,expedicion,482,10,263,2,t,falta_material,OP022,2026-04-27 18:34:50.227774,f
11214,2024-04-27,mañana,A,expedicion,590,15,210,0,f,,OP011,2026-04-27 18:34:50.227774,f
89007,2024-08-07,tarde,A,tratamiento_termico,,2,,99,t,fallo_maquina,OP030,2026-04-27 18:34:50.227774,f
53914,2024-11-21,tarde,C,tratamiento_termico,347,18,352,0,f,,OP055,2026-04-27 18:34:50.227774,f
94058,2023-09-18,mañana,B,expedicion,392,4,242,1,t,fallo_maquina,OP057,2026-04-27 18:34:50.227774,f
74738,2023-04-06,mañana,C,control_calidad,588,46,382,0,f,,OP049,2026-04-27 18:34:50.227774,f
27589,2023-04-01,noche,C,tratamiento_termico,384,13,395,0,f,,OP066,2026-04-27 18:34:50.227774,f
71344,2023-06-25,mañana,B,tratamiento_termico,,9,293,0,f,,OP041,2026-04-27 18:34:50.227774,f
70150,2024-08-13,noche,A,tratamiento_termico,273,10,554,25,f,fallo_maquina,OP019,2026-04-27 18:34:50.227774,f
34405,2024-05-22,mañana,B,mecanizado,322,15,510,0,f,,OP019,2026-04-27 18:34:50.227774,f
84420,2024-07-02,tarde,A,mecanizado,253,14,481,0,f,,OP0076,2026-04-27 18:34:50.227774,f
35318,2023-12-04,tarde,A,corte,485,14,446,0,f,,OP054,2026-04-27 18:34:50.227774,f
21368,2023-11-20,mañana,A,tratamiento_termico,340,13,338,0,f,,OP063,2026-04-27 18:34:50.227774,f
22502,2024-04-12,tarde,A,corte,427,24,423,15,t,mantenimiento,OP051,2026-04-27 18:34:50.227774,f
28430,2024-06-06,tarde,B,tratamiento_termico,289,8,287,0,f,,OP0022,2026-04-27 18:34:50.227774,f
42512,2023-11-20,tarde,C,control_calidad,338,16,446,0,f,,OP005,2026-04-27 18:34:50.227774,f
44995,2024-12-20,tarde,A,control_calidad,512,48,318,0,f,,OP035,2026-04-27 18:34:50.227774,f
49576,2024-11-12,mañana,C,tratamiento_termico,291,14,344,7,t,error_operario,OP064,2026-04-27 18:34:50.227774,f
85088,2023-12-14,noche,A,mecanizado,258,14,424,0,f,,OP058,2026-04-27 18:34:50.227774,f
40972,2024-03-07,tarde,C,expedicion,462,5,280,0,f,,OP066,2026-04-27 18:34:50.227774,f
25495,2023-08-22,noche,A,corte,335,16,447,22,f,,OP021,2026-04-27 18:34:50.227774,f
75866,2023-05-01,noche,B,mecanizado,330,11,385,126,t,mantenimiento,OP047,2026-04-27 18:34:50.227774,f
50760,2024-02-18,noche,B,control_calidad,457,27,388,0,f,,OP075,2026-04-27 18:34:50.227774,f
50760,2024-02-18,noche,B,control_calidad,457,27,388,0,f,,OP075,2026-04-27 18:34:50.227774,f
48671,2023-03-18,noche,A,mecanizado,276,8,416,0,f,,OP068,2026-04-27 18:34:50.227774,f
38947,2024-10-27,mañana,C,tratamiento_termico,372,15,250,0,f,,OP018,2026-04-27 18:34:50.227774,f
27507,2023-07-27,noche,A,corte,349,10,557,0,f,,OP037,2026-04-27 18:34:50.227774,f
69634,2024-03-22,noche,A,corte,305,9,502,0,f,,OP046,2026-04-27 18:34:50.227774,f
81989,2024-12-28,mañana,C,expedicion,434,6,263,0,f,,OP017,2026-04-27 18:34:50.227774,f
80453,2023-03-30,noche,A,tratamiento_termico,269,14,392,0,f,,OP068,2026-04-27 18:34:50.227774,f
38627,2024-01-05,mañana,B,expedicion,,2,274,0,f,,OP027,2026-04-27 18:34:50.227774,f
20730,2023-11-25,mañana,C,mecanizado,,3,448,0,f,error_operario,OP010,2026-04-27 18:34:50.227774,f
79228,2024-05-22,noche,C,tratamiento_termico,229,17,532,0,f,,OP0064,2026-04-27 18:34:50.227774,f
20237,2024-11-18,mañana,C,corte,536,13,531,0,f,,OP060,2026-04-27 18:34:50.227774,f
24707,2024-09-03,noche,C,mecanizado,297,11,569,2,t,mantenimiento,OP004,2026-04-27 18:34:50.227774,f
81781,2024-07-26,mañana,B,corte,484,15,511,0,f,,OP068,2026-04-27 18:34:50.227774,f
36497,2023-12-10,noche,A,tratamiento_termico,327,8,341,0,f,,OP015,2026-04-27 18:34:50.227774,f
29641,2023-01-25,tarde,A,mecanizado,245,9,409,0,f,,OP025,2026-04-27 18:34:50.227774,f
78202,2023-08-30,tarde,B,tratamiento_termico,324,7,305,0,f,,OP017,2026-04-27 18:34:50.227774,f
99167,2023-06-22,tarde,A,expedicion,469,9,168,0,f,,OP023,2026-04-27 18:34:50.227774,f
86434,2023-03-12,noche,A,corte,395,8,504,0,f,,OP043,2026-04-27 18:34:50.227774,f
76895,2023-09-22,tarde,A,tratamiento_termico,311,8,360,0,f,,OP004,2026-04-27 18:34:50.227774,f
76895,2023-09-22,tarde,A,tratamiento_termico,311,8,360,0,f,,OP004,2026-04-27 18:34:50.227774,f
17292,2023-11-19,tarde,A,control_calidad,,3,368,0,f,,OP018,2026-04-27 18:34:50.227774,f
77272,2024-01-21,noche,C,control_calidad,434,36,370,0,f,,,2026-04-27 18:34:50.227774,f
77272,2024-01-21,noche,C,control_calidad,434,36,370,0,f,,,2026-04-27 18:34:50.227774,f
83912,2024-08-22,noche,A,tratamiento_termico,,1,332,0,f,,OP003,2026-04-27 18:34:50.227774,f
70604,2023-07-13,noche,A,control_calidad,398,39,335,0,f,,,2026-04-27 18:34:50.227774,f
50392,2024-02-01,tarde,A,expedicion,326,13,389,0,f,,OP065,2026-04-27 18:34:50.227774,f
61897,2023-03-10,tarde,B,tratamiento_termico,264,9,365,0,f,,OP071,2026-04-27 18:34:50.227774,f
10395,2024-09-12,mañana,C,corte,458,,358,1,t,error_operario,OP010,2026-04-27 18:34:50.227774,f
85800,2024-08-02,tarde,B,mecanizado,351,16,489,0,f,,OP022,2026-04-27 18:34:50.227774,f
65534,2024-11-05,noche,A,mecanizado,153,3,444,18,t,fallo_maquina,OP009,2026-04-27 18:34:50.227774,f
17897,2024-04-13,tarde,B,tratamiento_termico,301,12,323,0,f,,OP024,2026-04-27 18:34:50.227774,f
19046,2024-07-26,noche,A,expedicion,417,9,296,0,f,,OP0072,2026-04-27 18:34:50.227774,f
71875,2024-08-08,mañana,C,corte,448,8,477,0,f,,OP047,2026-04-27 18:34:50.227774,f
27750,2024-03-21,tarde,A,corte,402,9,482,0,f,,OP056,2026-04-27 18:34:50.227774,f
94656,2024-12-01,tarde,B,expedicion,269,21,318,0,f,,OP036,2026-04-27 18:34:50.227774,f
59081,2024-08-23,noche,A,tratamiento_termico,319,11,370,0,f,,OP029,2026-04-27 18:34:50.227774,f
59081,2024-08-23,noche,A,tratamiento_termico,319,11,370,0,f,,OP029,2026-04-27 18:34:50.227774,f
59479,2023-10-06,noche,A,expedicion,406,11,279,0,f,,OP027,2026-04-27 18:34:50.227774,f
99486,2023-07-18,tarde,B,expedicion,460,6,229,0,f,,OP029,2026-04-27 18:34:50.227774,f
80687,2023-04-15,mañana,C,corte,,,352,0,f,error_operario,OP002,2026-04-27 18:34:50.227774,f
55582,2023-05-07,noche,B,corte,365,21,370,0,f,,OP013,2026-04-27 18:34:50.227774,f
26691,2024-12-14,mañana,C,tratamiento_termico,,3,309,0,f,,OP078,2026-04-27 18:34:50.227774,f
39188,2023-05-16,noche,C,expedicion,231,4,247,0,f,,OP011,2026-04-27 18:34:50.227774,f
12979,2024-01-19,mañana,B,expedicion,428,17,489,0,f,,OP068,2026-04-27 18:34:50.227774,f
70686,2023-08-17,noche,A,control_calidad,411,21,368,0,f,,OP001,2026-04-27 18:34:50.227774,f
81361,2024-01-26,mañana,C,mecanizado,330,9,379,0,f,,OP079,2026-04-27 18:34:50.227774,f
59712,2023-12-23,noche,B,tratamiento_termico,350,14,366,9,t,mantenimiento,OP019,2026-04-27 18:34:50.227774,f
42441,2024-01-21,noche,,control_calidad,464,38,400,0,f,,OP065,2026-04-27 18:34:50.227774,f
30332,2024-11-14,mañana,A,tratamiento_termico,444,18,296,0,f,,OP020,2026-04-27 18:34:50.227774,f
24790,2024-07-25,mañana,C,tratamiento_termico,253,12,358,0,f,,OP079,2026-04-27 18:34:50.227774,f
24790,2024-07-25,mañana,C,tratamiento_termico,253,12,358,0,f,,OP079,2026-04-27 18:34:50.227774,f
18819,2024-07-06,tarde,B,expedicion,507,9,301,0,f,,OP020,2026-04-27 18:34:50.227774,f
14400,2024-11-20,tarde,C,mecanizado,343,14,422,0,f,,,2026-04-27 18:34:50.227774,f
98083,2023-03-07,noche,B,tratamiento_termico,338,18,,0,f,,OP057,2026-04-27 18:34:50.227774,f
16380,2023-03-25,mañana,B,mecanizado,286,17,486,109,t,mantenimiento,OP073,2026-04-27 18:34:50.227774,f
16380,2023-03-25,mañana,B,mecanizado,286,17,486,109,t,mantenimiento,OP073,2026-04-27 18:34:50.227774,f
15798,2024-06-17,mañana,C,control_calidad,,,310,0,f,,OP062,2026-04-27 18:34:50.227774,f
40715,2023-02-01,tarde,A,expedicion,393,6,221,0,f,,OP075,2026-04-27 18:34:50.227774,f
17398,2023-02-07,tarde,A,expedicion,485,10,187,0,f,,OP010,2026-04-27 18:34:50.227774,f
17398,2023-02-07,tarde,A,expedicion,485,10,187,0,f,,OP010,2026-04-27 18:34:50.227774,f
17398,2023-02-07,tarde,A,expedicion,485,10,187,0,f,,OP010,2026-04-27 18:34:50.227774,f
47914,2023-06-01,mañana,C,expedicion,450,16,,0,f,,OP076,2026-04-27 18:34:50.227774,f
85511,2024-08-13,mañana,B,corte,310,7,485,0,f,,OP045,2026-04-27 18:34:50.227774,f
88370,2024-02-14,mañana,C,mecanizado,355,9,400,0,f,,OP012,2026-04-27 18:34:50.227774,f
52030,2023-03-06,mañana,A,expedicion,540,13,274,0,f,,OP046,2026-04-27 18:34:50.227774,f
28777,2023-05-19,mañana,B,mecanizado,403,22,345,0,f,,OP050,2026-04-27 18:34:50.227774,f
78321,2023-10-23,tarde,A,corte,428,23,,0,f,,OP072,2026-04-27 18:34:50.227774,f
49387,2023-02-13,mañana,B,mecanizado,,8,448,0,f,,OP046,2026-04-27 18:34:50.227774,f
82970,2023-12-07,noche,A,control_calidad,525,46,291,0,f,,OP045,2026-04-27 18:34:50.227774,f
32955,2023-10-08,mañana,C,expedicion,588,9,240,0,f,,OP069,2026-04-27 18:34:50.227774,f
65994,2024-09-06,mañana,B,expedicion,503,8,262,0,f,,OP002,2026-04-27 18:34:50.227774,f
16145,2024-01-04,tarde,C,control_calidad,,,285,56,t,error_operario,OP062,2026-04-27 18:34:50.227774,f
94320,2024-05-24,noche,A,tratamiento_termico,321,11,404,45,t,fallo_maquina,OP044,2026-04-27 18:34:50.227774,f
49306,2024-12-16,mañana,A,control_calidad,351,15,329,0,f,,OP062,2026-04-27 18:34:50.227774,f
80507,2023-06-02,mañana,C,corte,513,18,425,0,f,,,2026-04-27 18:34:50.227774,f
39536,2024-02-23,noche,B,expedicion,323,14,331,0,f,,OP039,2026-04-27 18:34:50.227774,f
39536,2024-02-23,noche,B,expedicion,323,14,331,0,f,,OP039,2026-04-27 18:34:50.227774,f
